label,APP,ADAM10,BACE1,PSEN1,PSEN2,APOE,CLU,SORL1,ABCA7,BIN1,CD2AP,CD33,PTK2B,PICALM,RIN3
201,0.4863526800817171,0.42831904819451977,0.4820055282171149,0.5002267868904668,0.38230170957133314,0.5633596531583089,0.8218241822660967,0.6600863188402375,0.45792056363962624,0.4452123330893015,0.45628630640439294,0.2652713969744567,0.49546744389056385,0.39822633760516374,0.632296398996783
202,0.4779499510112502,0.3538039154566885,0.468074060346476,0.4226845929684592,0.29070850368467543,0.5212872816479851,0.6914668003992092,0.7383678639121593,0.3390886135268374,0.4369290980423271,0.3760106292707989,0.48891384779540964,0.5496060847186565,0.34728119390122,0.3890527526140515
203,0.5945136338930218,0.27225295405719596,0.40739581227652166,0.3627604074263202,0.3346839784258351,0.438274748822333,0.5010093878162878,0.7092293140964598,0.3807299983461496,0.23688103538990377,0.2000724627067138,0.190979261873246,0.6890205501190234,0.4586983480896343,0.28747778300677884
204,0.5721834069065679,0.20941111117083017,0.5266452245006781,0.36566415022309384,0.4651929211817836,0.5339582109258278,0.6997798519296297,0.7668019129003132,0.5502873342581599,0.3633266097961523,0.2916649036152556,0.2736862492596567,0.5546614877450955,0.43015982247255724,0.3445507875927616
205,0.49671415832455634,0.5763367884409984,0.4308693387769774,0.6274782480837277,0.3679727992680376,0.44423279031003654,0.678501528765142,0.8805310203648632,0.7589409784373817,0.5922381481451128,0.277285449219317,0.21771147380776787,0.4578860249170942,0.5241938735451553,0.2913238393447552
206,0.5153337691076784,0.2516980667733952,0.39153372400607284,0.2771163968932133,0.4303016973687194,0.35943201323893326,0.667603725817474,0.7790619882233804,0.5314133566942838,0.3475952766988064,0.440412629369564,0.2927267936183779,0.7001474473809451,0.2636165888638036,0.4043858653090091
207,0.43731604490658527,0.4549899007937005,0.5289674634735115,0.5057720109518333,0.37400772074627664,0.27990893108804143,0.49785628956439715,0.7135697010699185,0.4234176377818646,0.5062194100039092,0.2528042533714262,0.384920424369834,0.5543524142498946,0.4627012877675272,0.2508067727660113
208,0.5949130266698298,0.48010304246766594,0.4519180212291906,0.3367260658303927,0.4164955574425638,0.39350629780960805,0.6434711632472618,0.7760264900865405,0.4372118180199585,0.3736497185055654,0.4246622806819919,0.34155342320374565,0.5613948160980123,0.42286834426069736,0.4941449534571299
209,0.5780455810941598,0.5591756885378508,0.5223950178740642,0.4061523901938207,0.35928109825725324,0.4549430722407279,0.618549768991984,0.7472431699541048,0.48733825865631175,0.34712720214612647,0.3298973780653773,0.3639722587361422,0.6205815008863964,0.5085686871684549,0.5038991419022134
210,0.4681205426826984,0.3633160729764383,0.7177967397851498,0.7469577398339838,0.4265043818964021,0.39474083113152425,0.9103496339271552,0.7483840024732371,0.7814926167661467,0.7335113598377389,0.34747695966950887,0.44199097202789167,0.6260206464353038,0.21724502695490133,0.6767543803449927
211,0.37606260073011855,0.2708553305593168,0.47964623509083293,0.2326564868934625,0.5622653957232637,0.501685061088854,0.9277873884226954,0.6615308426569925,0.6326680123727596,0.4286657714714566,0.3456147475083772,0.4753295047213874,0.7035985129444674,0.27732206885014604,0.5628884086789161
212,0.6451231690927937,0.8796293280329915,0.5852994677457917,0.356002355846004,0.3600291836737869,0.3454597330838164,0.675998402698757,0.7411806108568069,0.6358977357178387,0.3893166835660193,0.2882001704059282,0.28091994539044446,0.7167478073590073,0.5977241334357778,0.8171415025890195
213,0.47525209213188163,0.34386178849629156,0.5337714983193105,0.3183884729215418,0.39757529358886484,0.4612376425588702,0.8274468229529134,0.7866817105511891,0.5301183540582336,0.39473817065362077,0.4950792532835952,0.3064088104862848,0.6615320520472358,0.3311325497288738,0.3918560409742739
214,0.42264672573650286,0.31969104970763157,0.5002059075143442,0.4396317676673591,0.4643949986488937,0.49299363049227685,0.7645744343444241,0.7500917534598556,0.442952705608343,0.44720683828512503,0.5453522819558203,0.42446390970808356,0.553173569509539,0.3297467973552913,0.41454998997787335
215,0.6849930835481346,0.33200092793529234,0.31570479114502265,0.18075093560638933,0.2892915208022683,0.4738201140114467,0.6518009271883488,0.7195413989473634,0.4029784980088555,0.18465476709544365,0.6016728245694782,0.322790952773168,0.6427556420907112,0.5399181066913656,0.08948458951482682
216,0.6430857323690984,0.4352712125906546,0.40938666068076834,0.30621334700170505,0.37477278513655693,0.37043411585846037,0.6230154353816255,0.7485548521306802,0.4463936255026298,0.23790077514407068,0.23768860039891784,0.28962810061235345,0.5338636742967263,0.38674424865285467,0.34580039095935006
217,0.5689223433271782,0.40627971312702127,0.4796319090432894,0.33020703772126025,0.40786546709623067,0.44297554839517844,0.7497614629634023,0.7761128744344331,0.4720492470390168,0.32313138883835935,0.43431019711496993,0.34626985227363244,0.6172819889303957,0.357288242896099,0.3918678639092536
218,0.5439730272484051,0.3808555302077948,0.4173986914565229,0.33524644534082015,0.47836864482724234,0.4409660461019351,0.7702129281975982,0.7613938637805346,0.45211487749742973,0.2949482990730915,0.43414851818711125,0.2863924600470094,0.6324911886443632,0.3204541893753676,0.4329387182411349
219,0.633122432317973,0.33476684988522665,0.46331236716019225,0.34182932964701324,0.4849817264379434,0.150326126055107,0.6291415306051061,0.7915314336942552,0.6091786241295449,0.34826870970366686,0.19222313484510592,0.17437135390018704,0.7258732351300887,0.3704747723901667,0.43896284611440683
220,0.48769177533440505,0.33983067740770906,0.6861330260963266,0.7441304941258583,0.17175113439194664,0.449074559262817,0.4762484961957516,0.6669683074604308,0.2715786392667279,0.7526927355317924,0.4968039401992088,0.5533945399064588,0.515084620969353,0.5317773397398005,0.5147781957617145
221,0.3837696046290979,0.26337007023112413,0.5109235341757156,0.35563529321601267,0.4951433385688736,0.41877879266426077,0.6221701481943754,0.8183597845630008,0.2605880373230431,0.4186374083075324,0.3513908375944419,0.6072281233816461,0.5830555251428291,0.19678051337448096,0.7096677477452165
222,0.4925684018272641,0.2648999461519753,0.4502820784353012,0.32084025411847217,0.4543164861125372,0.5001284178419064,0.6667325274520501,0.7177493519958424,0.5417347534688006,0.405942344742091,0.5132242441874418,0.6024857599046862,0.5326462907868146,0.31725409004235305,0.45526413106777663
223,0.6039971079053083,0.5519183993021906,0.5593310096114836,0.32552239841416364,0.4928361116283799,0.3409187727929675,0.6009951606048427,0.7799197366920309,0.49683973284459426,0.39044590485187547,0.24075360495683834,0.33549165905268175,0.5523846407597408,0.44983670837927403,0.3476473823590288
224,0.5768985391282901,0.4047953846685755,0.6038618222182135,0.45436833755100675,0.5282330997840368,0.5375357880594505,0.7234309334012355,0.7313614204728611,0.5049600801616663,0.43336189525698904,0.27320707115746196,0.3157410044704207,0.5218417714069455,0.4901404055282084,0.42780162323397963
225,0.6045549458825308,0.43074133841646695,0.6807493510949342,0.5372568516469292,0.5140563854325321,0.3799601678405006,0.7584910864109845,0.8143543638263813,0.48186622728810724,0.5049348177469632,0.37815407524601163,0.3128646663555466,0.5145429208937251,0.5526464684723488,0.45301084658086205
226,0.5468992312712664,0.3898469673107886,0.5797233279818207,0.42929475583375065,0.5318218646536561,0.4239872215535414,0.7397938073808851,0.8111416560944193,0.4890252668613041,0.37544684642463333,0.3272652160187352,0.38687578250347854,0.5883604126764608,0.3449639362655522,0.41339103909085306
227,0.5849873179072207,0.42415511569507014,0.6469633133340476,0.42931484942975295,0.5076042689220357,0.38459690546338976,0.7500796269343922,0.7613205040032526,0.3654770573435361,0.5307412915806391,0.5118029624948937,0.44920746675313794,0.571298624210471,0.5026544934698641,0.33521754308311147
228,0.6837190503306471,0.4360964896976481,0.590885616260576,0.5014598037951645,0.4505233481864637,0.33561960225980564,0.6095227708668598,0.7531204958714182,0.2574941739498881,0.36242304182120416,0.482919606504254,0.373631892815334,0.4634300100766399,0.4390465792029789,0.33337352981211144
229,0.7809601800951138,0.3975495427621188,0.5253997107982225,0.3775647475046174,0.4766459210091828,0.3559697887020219,0.7400227089442262,0.6980419573152522,0.6526764720586039,0.3844576637911372,0.04609835833664796,0.3388643367687467,0.47865896225371835,0.2696414369522851,0.2598470573231226
230,0.6326392303283779,0.5544357565253075,0.6564394774740964,0.5410683114471757,0.3628165433016886,0.4516612572949514,0.6512298291411508,0.7485732248180085,0.4217160304500071,0.37342079729966143,0.39912719097606947,0.2819636156866015,0.5398104596713679,0.6127907993715797,0.5685857904878334
231,0.5158465676780595,0.2899357939768959,0.5319533093379524,0.34357488713031564,0.5296597417887176,0.45881111186444423,0.730932231575992,0.8103901131803988,0.5086122031539803,0.3812001157057571,0.4155142541579271,0.5139330353111501,0.5756837760006623,0.31538681954765363,0.5285693593350187
232,0.6339746105387132,0.22491328993636825,0.6629546982125925,0.4925367922440097,0.33579495280272414,0.4270485526002298,0.678967896602597,0.6587999441718536,0.35497718826059604,0.5308430458392495,0.24347727714048858,0.8050073951744436,0.5419669440377499,0.5744278981322462,0.6138076246390786
233,0.4364293279490467,0.3262968828447555,0.4926244391117072,0.35189042480052546,0.5428776696420098,0.38735344628194907,0.6483990944515706,0.8247919205814376,0.48417524837436915,0.4725731753965819,0.3280259949420137,0.5273627573974223,0.5745455625429025,0.31011863890353586,0.577824502075149
234,0.4589833579951499,0.395117424720928,0.43451208704720107,0.3568534381578292,0.421577086957267,0.37686922113183585,0.6339119179054739,0.7313417339073981,0.47912254640298463,0.5070871992716786,0.42920970607689307,0.4685320407433613,0.5578005284610618,0.3657040106788057,0.3325937522085133
235,0.44641490270526635,0.31049422144458105,0.4559137550508068,0.32704983305467944,0.4823656991937685,0.42785353909202056,0.6591005342323707,0.7239608971449367,0.420570684879837,0.3459660483793154,0.4362092153512951,0.4044047267334388,0.5591150668635818,0.29386002225598035,0.30146915315808476
236,0.4087605370990117,0.21301688846797628,0.36156605939128517,0.5664464631664381,0.5442682467528059,0.09932136609227278,0.6265175959488588,0.603326210546731,0.35470627278875344,0.29225570108193005,0.46991663504618264,0.7226547985181493,0.6252171646561384,0.3105279110736086,0.2513930927573039
237,0.2912987617674288,0.34231177079106057,0.30576324755670764,0.24536681159893967,0.5114417850851793,0.4043519223412457,0.6718419907458806,0.7170439759158914,0.5100223427606323,0.4673631122582839,0.42114375345453825,0.2785990960259567,0.6474880249778534,0.2840985331664821,0.25418016402578975
238,0.6509186714563256,0.5411822807481076,0.5287813993011089,0.4938476801080851,0.19213565521537965,0.4570604360377882,0.5245343838593571,0.6658031675800307,0.2933786244062036,0.5808485805886193,0.3674994582091333,0.42824385518960123,0.45001241224998995,0.5489939038108435,0.5228015743882012
239,0.43715281188276744,0.31647749631679034,0.4147392614454719,0.4363828377434438,0.4891671800345422,0.4952419542580916,0.7443558936822771,0.692880384630935,0.43395074805464123,0.34619486342638206,0.485020432066207,0.6513156961203317,0.5460266281562294,0.45555036289422784,0.5567779507572976
240,0.6128635041862005,0.6402764608639064,0.39679202414528597,0.5888206823694997,0.2730873718628713,0.3152408060083493,0.45778089355088686,0.5283604855211403,0.4134145444651824,0.36046788526398305,0.6829893053854342,0.5729310849072501,0.3478796803197376,0.5431207324584779,0.40722529853403444
241,0.48336801521272077,0.30773587871450125,0.46238383205912204,0.3571832918711666,0.4790090028670698,0.3866951605790535,0.8448989862220688,0.7583903551324993,0.4580172386219171,0.49319112464741227,0.3092788815911466,0.3768383909990544,0.6569217885394134,0.31859574113365774,0.4870008258547713
242,0.5101946180204173,0.27693412232365017,0.5325006860959147,0.43441122500019946,0.3959628003769996,0.3569612644985163,0.894442506029268,0.7550535544810987,0.4681282355706984,0.4362859832008829,0.3147980766933691,0.33571381467561084,0.697820993460956,0.2984053229847932,0.34643954890247197
243,0.576321864199079,0.5342802537872666,0.6602285261362525,0.5584574508303267,0.3289771129140333,0.44626702794153966,0.627611670769089,0.7296609384447637,0.36405290095175796,0.6412394458192071,0.31311370565527713,0.391658823838791,0.49293319998951457,0.5103810278219582,0.32279250416715466
244,0.5077479420377334,0.463471091415986,0.6530412321694289,0.6638099106990463,0.2609526529971692,0.4229082298942047,0.6312794780646833,0.6776134751279231,0.3852482639406107,0.667766054389046,0.3847182717088263,0.4491609195701815,0.47915749264876095,0.5282679091258572,0.25065057457361845
245,0.7142317585684458,0.5792673738727594,0.40110116647396926,0.5483442824261551,0.47520100631814205,0.6956852175027333,0.5697080930372705,0.3688735661824953,0.2683709551273938,0.37750478831655404,0.47023110998129664,0.5837413212846383,0.3308069807669694,0.6114000179058958,0.6345604347168934
246,0.6471685983292167,0.6948798674131242,0.6785252031623229,0.7265716150594281,0.4716643049721436,0.652333296753604,0.22905752955911343,0.3240125532320904,0.42353778841451034,0.6923667366036489,0.42220425357981783,0.5327455975133667,0.18744688884284233,0.6734247943403298,0.7235113073315468
247,0.5919911180948365,0.4758835828130047,0.6446168787830753,0.43554655863642916,0.4775924761441717,0.4526724289817779,0.6859595804704692,0.6517685316083073,0.31242167030338663,0.6796918956202743,0.45548175304791305,0.4593192873801993,0.47701442535612854,0.5069694700969037,0.47161281447266257
248,0.9097947547185178,0.7936359588506852,0.5781914230416294,0.7804055345232985,0.6982127233523756,0.39428792044789895,0.1914577837377126,0.20535857514655595,0.4333292279037633,0.45550641077164483,0.5141625386788765,0.5378106389681458,0.24792319305075433,0.710772775708062,0.4535473754543051
249,0.470421246946563,0.4192369004962715,0.5582332390004319,0.351573608411561,0.45968398193500604,0.36690025167732676,0.7113013816905646,0.6555664544023753,0.5280901750862961,0.49870923388255023,0.507310757267141,0.20037238532596213,0.548909602422956,0.33612248040953013,0.2133830936051172
250,0.4691125059164637,0.332385700355745,0.7082663885302622,0.4181099207298374,0.4345476666760042,0.5457510951653015,0.6746111412508532,0.6114968305388604,0.3206204624136201,0.6550134518404658,0.1427245445341811,0.576174469825151,0.5590043423528114,0.3814952379459211,0.5109606324960915
251,0.6853072484132557,0.5233544594189673,0.5152564719261316,0.49451857582013803,0.40531570969731884,0.5482845525600941,0.6483948602037215,0.5146156265173774,0.41905683291593915,0.5725033783041518,0.35361684999648685,0.4396611059448186,0.43269348157582216,0.5264134872709836,0.431993652527517
252,0.7015518174740704,0.6455646765871543,0.5022234218859375,0.5318408792169036,0.5773470238933384,0.41486288614608957,0.4101105084186306,0.3650276274612348,0.3419625620570753,0.5036958051929611,0.4343917251836286,0.43944862070091917,0.3092036413586286,0.4977330174446794,0.39757608407973777
253,0.7255444814073198,0.6303483186322035,0.4911851254403864,0.5929908655609588,0.5995278900085868,0.45096319903885834,0.36959658240238896,0.30568291175524387,0.4008228090818431,0.40730393046163904,0.4217896083449039,0.34324603389867664,0.29059443345678065,0.5409997027854423,0.3174579485161436
254,0.6878020314923633,0.5035765146319899,0.5102725371963561,0.4881757563359294,0.41810351124977974,0.5876374272681856,0.6242978505964861,0.5520615191284033,0.41015109846210845,0.5520552365557272,0.3688926150468122,0.4128197063185428,0.4664246999697143,0.49297743422948875,0.41748869001896155
255,0.35073446233869987,0.2708020464449578,0.42317111438362515,0.35599408020102197,0.38097512477509954,0.5607490448847097,0.8031720163243161,0.45785349542998816,0.44242881912391596,0.5378948443125614,0.2637240332635643,0.6241457768568408,0.37966301056005913,0.24070448155444774,0.47516850730233745
256,0.5737940363598896,0.5287187828389126,0.5125656084700216,0.4267015712085531,0.448008790071706,0.7362715654313815,0.7591898446062225,0.4619622427404058,0.32172232259110617,0.45534068588551424,0.450032285312897,0.505868892923412,0.34493545572043843,0.4604753024725234,0.39058497187370694
257,0.6153740303170488,0.4432936865912076,0.5369810835427048,0.41865343446676934,0.4330105359164656,0.5229787099534958,0.7282495671025458,0.5927047445320786,0.4709420982910029,0.5828126157017379,0.34060401181209704,0.41267639633673,0.46889300761640557,0.42331658871793215,0.5217706600048151
258,0.6649978140908032,0.6199175523727352,0.5457782448852904,0.45182271090966036,0.5242800818140847,0.5341265697254537,0.6064330363250293,0.595710624771349,0.32177387080264075,0.472486159751748,0.35654712466499133,0.5633541879178734,0.39160396227693767,0.4950420566046097,0.4633112007284645
259,0.5660227969375013,0.5279750344016431,0.5368743563975418,0.47194957977314345,0.5167239625701,0.5663896769876007,0.683829261473,0.5580736496616413,0.3122295454132049,0.3965652410556768,0.4298618840461155,0.5457079901154439,0.4387607379806717,0.5112131958474329,0.4101047766680634
260,0.64687845400245,0.5356712320587899,0.582213702693348,0.4543253610487281,0.3447083024051161,0.2389511283946657,0.6466032336591888,0.8268729307950207,0.2971665294326288,0.6800804618250014,0.4428688261072536,0.5032021779539144,0.5742746911025796,0.4508300892477288,0.35251413228909145
261,0.42098852665988495,0.5449820433239709,0.5724629319217056,0.5230021780164698,0.6512295652800956,0.539852492263052,0.7474809816955669,0.6611101268697526,0.23177044044354508,0.40581853791282785,0.5585028671787513,0.7215407978335732,0.5195546651916612,0.6458259536503552,0.48440266829927325
262,0.531850192628331,0.3845386111248216,0.522615076144283,0.39830601481479716,0.4821651235889821,0.4421709867923486,0.7476136651140174,0.5766427624876601,0.3695909863502723,0.5158388115470823,0.3113881230795017,0.5676571473884151,0.5989598423360647,0.38725955959517944,0.5388251505486162
263,0.5950113210030057,0.37227947258257527,0.5862420697919106,0.495831470430634,0.5055858075865851,0.47805157864293324,0.7529715886440956,0.7340804387279891,0.4444499885054567,0.4310917741005629,0.32966846579242637,0.40632843052860207,0.580908870773341,0.40011838630982194,0.39469275707119145
264,0.6997344845197639,0.42686451394524155,0.48509566363551426,0.3386299072188109,0.4020657831367898,0.355465472139775,0.5949389819225146,0.5775025002805236,0.5687086958947054,0.5894087214317951,0.15029225049667272,0.6369641278756778,0.6688125553983059,0.48184811719040227,0.4457446360744614
265,0.4549885653330259,0.35374281236471844,0.5193654991487635,0.29348239129594134,0.43652790216752146,0.29414131559397083,0.6458598809621338,0.7995600769130783,0.42082350923691253,0.4945838536306024,0.4321043931057691,0.5091453207551132,0.6147921612212941,0.2667884395652905,0.4311899170515396
266,0.7488098659316856,0.4959230477106245,0.47621661240977836,0.44908952163024607,0.3947710738002689,0.06084810040738462,0.7226520210054546,0.7999966766964871,0.3593118054514666,0.3760604933111066,0.43225288222987257,0.23119894657334505,0.6133747466454592,0.4139622148215696,0.24434046156735825
267,0.56391048423421,0.3832709738605127,0.695543208285323,0.4898757273168801,0.4349607390474977,0.39443569182561855,0.7524904127344787,0.9312460073229291,0.5459120635830284,0.5651894869554284,0.5300468137768496,0.5603984735655141,0.4423178543661858,0.45653499005922543,0.40901574523412004
268,0.4912721147082467,0.3891819540899647,0.4486311079961344,0.3841646453474066,0.44564265551113363,0.49869322421804935,0.7369745068919776,0.818335611697786,0.48413923739939824,0.5254251922918087,0.33060459236992623,0.3363226724341535,0.6156908179689813,0.3384800910317806,0.47432132203736604
269,0.2628453028003935,0.1165645025933019,0.5834915679664382,0.263304558804452,0.47026775307075075,0.4214497269106076,0.7893535632362013,0.8742240579713519,0.6563908136310354,0.7370501079195116,0.394148690158559,0.49664105098411065,0.7774632159879004,0.1254124578098917,0.5379116458916977
270,0.3855528842613156,0.2461876508118953,0.5893161096173976,0.47041432419666374,0.40757231213609835,0.633041756511892,0.8922772084586124,0.5108230361545708,0.43818052984485584,0.5979549415239014,0.268726182239086,0.4234255018702292,0.6448754128120904,0.4010501576641631,0.5110572321011589
271,0.5813009525581219,0.4507515697689412,0.5972634434831354,0.48473342680581855,0.47989021584708125,0.595157864736854,0.6928120623864759,0.5822959335494379,0.350042128276538,0.6079685521961994,0.41627128958841847,0.32094812314658844,0.5549475580224746,0.5063240124967496,0.44408639894631374
272,0.49385332058147446,0.5132264100125312,0.6479523928938105,0.5088973001658719,0.4310439818714599,0.45636743505647703,0.7186429366792935,0.7261056106315531,0.31681107707506395,0.6009202230423469,0.42286421426786924,0.46584760722104507,0.4911809182363299,0.45948415369047524,0.5152069306938778
273,0.570515732921384,0.41005670359638907,0.5472964409576057,0.3700016462970117,0.6437276882407635,0.6246908574399108,0.573636310318385,0.5326489526843644,0.5800506717467473,0.41011620981343044,0.2487591436339562,0.37611171879381694,0.41976381664945245,0.5491311659503177,0.3274646167418515
274,0.5217160287270851,0.2674653608657649,0.5000829186512088,0.32524849329999544,0.6674417537655589,0.31647496031943234,0.7749236097541599,0.7477082393161245,0.32662088976464965,0.5228943735438021,0.2747534934407836,0.37242621595941566,0.5024249316364057,0.1492711531120941,0.5163167470503146
275,0.6529767107396157,0.4221494240330235,0.45536631716786785,0.36630310871985355,0.5446261073657063,0.563945596882535,0.6625348416212523,0.7905877584478415,0.43737328007896686,0.3973389099182552,0.23867388958285196,0.35289978196601135,0.4939712739606314,0.389316252245538,0.3842381980901193
276,0.46964819537096447,0.3355495951002265,0.6122562040872175,0.3360820864646533,0.37528406167586115,0.39434291302040836,0.708396983699968,0.7497553028772654,0.4962099484173409,0.6507473997366309,0.4742481840573256,0.21234914266523025,0.6103122996275419,0.2619868850992161,0.2348083104689836
277,0.5334246171517928,0.47623811448470904,0.6634572574002063,0.5916415685484212,0.48431068322294507,0.4464541413560843,0.7511541826670665,0.7260018488410763,0.31780589713512336,0.6101947545241941,0.5382238457732461,0.3539993175671781,0.43078209165719983,0.5239940359857517,0.310755901229101
278,0.4186085040026088,0.3703887040325672,0.27901524396684974,0.2736818113878637,0.3100951619415212,0.49950381104743924,0.6235270485624025,0.7021854664320171,0.34822957823156697,0.4349050254257651,0.4795728507077045,0.31814925990766996,0.5474814774737873,0.3847270995737119,0.3884100548584583
279,0.5608864178501214,0.37859657559554605,0.5622409137646153,0.30613792279893787,0.46776645487032065,0.39332721776538604,0.7644983757011756,0.7916114874093414,0.5508787547003824,0.39755709988048105,0.2267359856278391,0.43980946738364407,0.6653536947193994,0.3498857335543383,0.4620048361255509
280,0.43586855858401535,0.40054300561722284,0.5667780843441373,0.46933592355255543,0.5629598655326443,0.2769196116938559,0.7725099924870054,0.6836365012520411,0.4307759627959886,0.32901981826089105,0.43090500166100876,0.2894880918850453,0.5263572386863354,0.34029893790049814,0.3199747816551859
281,0.5567684428416919,0.3110383096955147,0.5145303610239015,0.4651919027551745,0.43620237668776896,0.40112100518530774,0.6140015932602486,0.8016856493781072,0.42122268319401995,0.3914970950518703,0.2223514770957676,0.29175698851449056,0.5034185527442218,0.38629757714813356,0.33313117284666244
282,0.40449559282505976,0.2663398470222715,0.5581273910990342,0.34773865428056827,0.4285507955337557,0.08048059181491374,0.45737560458610094,0.7615871174369195,0.6312515378475958,0.47977137896054783,0.5448686689942294,0.457566011703577,0.6535092585556446,0.28166938072348957,0.4572626596173458
283,0.487112240832272,0.4019117077868223,0.5885827492357028,0.40434651128338744,0.3950825252727058,0.12519745955410336,0.5521037773258141,0.8445699237969257,0.45627747454064405,0.4049717109837741,0.41204473308212797,0.2824843023114969,0.6088435310358907,0.35652363499943945,0.2401574426739523
284,0.6819494966190418,0.5736727192741082,0.7157962099845007,0.3066946666228479,0.7870778556794915,0.6197299432603479,0.7020063279956646,0.7916698238920397,0.654872542489241,0.4113520876948245,0.033779102934340985,0.4058646952263811,0.5374793587291048,0.546679878156526,0.40983996185190497
285,0.45094764603546134,0.5421365113999068,0.7480956168806234,0.5659666687566196,0.3174035200303033,0.45823354959036333,0.7283205403460647,0.7018660961879164,0.5031523133928175,0.6668548349883283,0.5469729197173757,0.2607805986484226,0.5527336068944688,0.5136072296222836,0.4020490870775736
286,0.46281514368146265,0.45925327266908433,0.5102930473679157,0.3952713147934865,0.533601749915292,0.2598681921117272,0.7741048403929703,0.8469148261653836,0.4341950487474273,0.3688642114321939,0.4708695395263165,0.40237134583751694,0.5728986885414633,0.3036271256661671,0.3619428063865818
287,0.5408493980869937,0.3720320494667226,0.5660500876403395,0.36991556750632504,0.5734609826942505,0.441570021488133,0.7764237452081222,0.7548461588541414,0.4704102266055506,0.3982377872194706,0.35726008406728066,0.6060417011942707,0.5559005958032428,0.36017774100478,0.3820743473456259
288,0.523302922469541,0.4667465054128523,0.5589955941594441,0.4645774152172108,0.48677987744826834,0.3333421327117234,0.7633714327954121,0.7708587398378491,0.41009251377965517,0.4065595300648726,0.4563651285838612,0.45196507651453305,0.5036223084898384,0.36819265914246707,0.3527436232939957
289,0.6136151895503172,0.2266766633166916,0.4286898393034063,0.17100071723681792,0.5750016480049172,0.2606020432385808,0.6146032823785219,0.6263422024105705,0.34673995318030937,0.38759839488413084,0.3180871762549585,0.5979973063958484,0.5841147488562963,0.27990407466674666,0.23512745086076534
290,0.7683058857642981,0.8022542411217604,0.4672119510524066,0.6282618104511827,0.4151229417644903,0.7583578272006423,0.7107959429048262,0.4311804024519606,0.3880912806897026,0.5510820039812302,0.4354594162327286,0.5075359039672714,0.3866758270858535,0.708427193655031,0.5900064124670569
291,0.5105115588311852,0.27991245504149004,0.439417446875081,0.3702334733075405,0.5565656979196771,0.4653904299238078,0.8043146797116182,0.744717521617793,0.5610918669632868,0.6153652564340217,0.2579880714500003,0.43314602744590947,0.6532259191056218,0.24871960157944512,0.4861303665551351
292,0.5850533595860408,0.34133939245862965,0.5472718656488625,0.39955121372500585,0.3529294479790052,0.5979203131873867,0.7378989745462765,0.6285565831675461,0.3175772860652435,0.6103782901675328,0.3150867865564288,0.4860522271322172,0.6015679612065362,0.3913158113708811,0.37740626855588266
293,0.49663663511709727,0.28052390038112823,0.5087137306922492,0.31533149442012925,0.3917878050219392,0.3794704322860783,0.7499364057229266,0.7296408870502663,0.43573026149051347,0.513993960767239,0.36065431127796294,0.5554104995153443,0.6470371402844378,0.2580579168870219,0.40104379358322334
294,0.9658325438467021,0.794157628918757,0.5453666486156284,0.5174972360478715,0.506457612274353,0.6121054116495536,0.7513936309063737,0.427834541631565,0.3037366586544377,0.6662317452302855,0.13754942888917018,0.5633354818245246,0.3521681629006498,0.7881798352485051,0.7661845704985599
295,0.5193151493576564,0.4791972203789654,0.591164260915441,0.6164262227134557,0.26700029282094817,0.41791494026572473,0.6066834820145128,0.7018812963914899,0.49318515882534875,0.6580766918366969,0.33587801803556727,0.3717679817722011,0.48317750348372,0.513288008220345,0.4129311826363696
296,0.5155359480690833,0.23877271393785748,0.44641340054601186,0.31873811748025516,0.39804681653604024,0.5051102811916303,0.6942424652215777,0.7445721313194187,0.47322878480811026,0.5119271387116107,0.2887853489898161,0.35606733527715234,0.5722495535134506,0.29061960790808117,0.4969615124046328
297,0.5972395576699776,0.3560897604796188,0.5410791247713587,0.34436551567915175,0.43319006897663037,0.4651819413786543,0.7149771995573492,0.562369243924611,0.38733288334424176,0.4724760354116147,0.381598537523365,0.5033893493609811,0.5689881897638733,0.33217847334643263,0.45129866461343066
298,0.5106250660787788,0.3058795172859374,0.4491068537670098,0.37696361249748217,0.3764678907736592,0.5103860508037518,0.7072911808772909,0.662015330461104,0.32687486594709675,0.47941409271376556,0.3439615477178995,0.45485519864387564,0.635531360753989,0.34801480834718584,0.5056723417760348
299,0.39618713623964924,0.45352498419180653,0.3753866427299694,0.4400739619368234,0.4378683265517724,0.7300738538591526,0.7450890283095001,0.27992321165464273,0.15916543040601902,0.4576805384375957,0.5662882192422548,0.3935208442972278,0.48232300829648006,0.37850011374178827,0.32480031481319616
300,0.6205142552422545,0.5164214836180148,0.5325587467848187,0.39745157984822005,0.5234122522114233,0.6673425000358685,0.8073321612259563,0.31075933695584723,0.3935514615662871,0.587812560214456,0.2526462911442069,0.5738687225817813,0.447468205302994,0.5156002170870142,0.5781788586228804
301,0.783378967763101,0.49836844850800477,0.7829086407191207,0.6211160606494003,0.3076423963755673,0.5783354836708099,0.7073026040463535,0.6590584757921445,0.4436995776661421,0.8349664073186854,0.2867569142718499,0.5712623566964751,0.36990427313646024,0.6447240879867019,0.6027288937461757
302,0.7454326169672645,0.4044792691878504,0.5721881067098845,0.30124612223878056,0.3052156994894859,0.5266023312702989,0.6473649351562174,0.7437219657955014,0.5343620397802922,0.5782516156717524,0.2729786585510476,0.3901355488707784,0.538860541018496,0.3757509610670155,0.39315692306718114
